MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,HasLotFrontage,HasMasVnr,HasGarageYr,HasBasement,ExterCond.n,ExterQual.n,HeatingQC.n,KitchenQual.n,BsmtCond.n,FireplaceQu.n,GarageQual.n,GarageCond.n,Functional.n,BsmtFinType1.n,BsmtFinType2.n,PavedDrive.n,Utilities.n,LotShape.n,BsmtExposure.n,PoolQC.n,GarageFinish.n,BsmtHeight,SalePriceLog
160,FV,-0.680092274423065,-0.750365237001538,Pave,Pave,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,0.666666666666667,0.5,1.14531243971289,1.08830509417442,Gable,CompShg,MetalSd,MetalSd,None,-0.567015949674981,PConc,0,0,625,625,GasA,Y,SBrkr,-1.36270380852753,0.673115759416049,-0.101197016502059,-0.495607737129532,0,0,0.781365814350925,1.23259887250509,-1.04580127322219,-0.207698474525451,-0.925062116656053,-0.924311211315714,Detchd,0.301674894323861,2,528,-0.740760408320604,0.0964004117832542,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NA,NA,-0.0895919598967582,-0.0785052982814264,-0.602961577708392,New,Partial,0.44693779307133,0.0891178374416516,0.24001811525835,1,2,3,4,3,3,0,3,3,7,1,1,2,3,2,1,0,2,0.297607266471232,12.0118809161657
50,RL,0.574541658701392,-0.0484569197821257,Pave,NA,Bnk,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,0.555555555555556,0.75,-0.30749193459048,-0.156263983159617,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.567015949674981,CBlock,600,0,312,912,GasA,Y,SBrkr,-0.19011644758266,0.729108366262872,-0.101197016502059,0.460981387785293,0,0,-1.02736282330994,1.23259887250509,0.169927088600022,-0.207698474525451,0.349545539005509,0.623631660646747,Attchd,0.203812147141015,2,440,-0.740760408320604,-0.702842766617084,-0.359600750132276,-0.103330530851366,1.99266875330289,-0.0631501734693743,GdPrv,NA,-0.0895919598967582,-0.0785052982814264,-1.363568684593,WD,Normal,0.44693779307133,0.0891178374416516,0.24001811525835,1,2,2,2,3,3,4,3,3,7,3,1,2,3,2,1,0,2,-0.250997476711292,11.9766594812024
20,RL,-1.72562055202678,-0.259092821300002,Pave,NA,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,0.333333333333333,0.375,-0.0103274034829724,-0.634944397518861,Gable,CompShg,HdBoard,HdBoard,None,-0.567015949674981,CBlock,614,0,244,858,GasA,Y,SBrkr,-0.768762819179366,-0.785025043886639,-0.101197016502059,-1.27036587135807,0,0,-1.02736282330994,-0.756321032880405,0.169927088600022,-0.207698474525451,-0.925062116656053,-0.924311211315714,NA,-4.15997671587587,0,0,-0.740760408320604,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NA,NA,-0.0895919598967582,-0.0785052982814264,-1.363568684593,WD,Normal,-2.23744784062252,0.0891178374416516,-4.16635218939023,1,2,2,2,2,3,0,0,0,7,4,1,2,3,2,1,0,0,-0.250997476711292,11.3850920934603
20,RL,-1.72562055202678,-0.0442721005466712,Pave,NA,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,0.444444444444444,0.5,-0.142400528419642,-0.826416563262558,Gable,CompShg,MetalSd,MetalSd,BrkFace,-0.393661084331153,CBlock,450,0,432,882,GasA,Y,SBrkr,-0.661700494919182,-0.785025043886639,-0.101197016502059,-1.18735607126215,0,0,-1.02736282330994,-0.756321032880405,0.169927088600022,-0.207698474525451,-0.925062116656053,-0.924311211315714,Detchd,0.221605373901533,1,280,-0.740760408320604,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,MnPrv,NA,-0.0895919598967582,-1.55218353418808,1.67885974294543,WD,Normal,-2.23744784062252,0.0891178374416516,0.24001811525835,1,3,2,2,2,3,0,3,3,7,4,1,2,3,2,1,0,1,-0.250997476711292,11.7117763237154
70,RL,0.0667136381510165,-0.182371135316669,Pave,NA,Lvl,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,2Story,0.555555555555556,0.75,-1.85935115259635,0.89683292843072,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.567015949674981,BrkTil,0,0,698,698,GasA,Y,FuseA,-1.17661929255149,0.843426605241803,-0.101197016502059,-0.207049860605638,0,0,-1.02736282330994,-0.756321032880405,0.169927088600022,-0.207698474525451,0.349545539005509,-0.924311211315714,Detchd,0.295002434288667,1,384,-0.740760408320604,-0.702842766617084,-0.359600750132276,-0.103330530851366,4.32467775083228,-0.0631501734693743,NA,NA,-0.0895919598967582,0.289914260695236,-0.602961577708392,WD,Normal,0.44693779307133,0.0891178374416516,0.24001811525835,1,2,2,4,2,3,0,3,3,7,1,1,2,3,3,1,0,1,-0.250997476711292,11.9419443260321
60,RL,1.85904782832881,0.690227081627644,Pave,NA,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,0.777777777777778,0.5,1.14531243971289,1.04043705273849,Gable,CompShg,VinylSd,VinylSd,None,-0.567015949674981,PConc,0,0,1079,1079,GasA,Y,SBrkr,-0.205411065334115,1.17471619575217,-0.101197016502059,0.826619792969678,0,0,0.781365814350925,1.23259887250509,0.169927088600022,-0.207698474525451,0.98684936683629,0.623631660646747,Attchd,0.301674894323861,2,685,-0.740760408320604,0.0519980129832354,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NA,NA,-0.0895919598967582,0.289914260695236,-1.363568684593,New,Partial,0.44693779307133,0.0891178374416516,0.24001811525835,1,2,3,4,3,3,4,4,3,7,1,1,2,3,3,3,0,2,0.297607266471232,12.3597803701244
190,RL,-0.0826475443637997,-0.568262193907215,Pave,Grvl,Bnk,Inside,Gtl,SWISU,Norm,Norm,2fmCon,2Story,0.444444444444444,0.625,-1.95840599629885,0.753228804122946,Gable,CompShg,VinylSd,VinylSd,None,-0.567015949674981,PConc,210,0,570,780,GasA,N,SBrkr,-0.569932788410454,1.03473467863512,-0.101197016502059,0.425405759172758,1,0,0.781365814350925,-0.756321032880405,3.81711217406667,-0.207698474525451,1.62415319466707,-0.924311211315714,NA,-4.15997671587587,0,0,-0.740760408320604,2.02050435978407,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NA,NA,-0.0895919598967582,-1.18376397521141,0.157645529176217,WD,Normal,0.44693779307133,0.0891178374416516,-4.16635218939023,1,1,2,4,1,2,0,0,0,7,3,1,0,3,3,1,0,0,-0.250997476711292,11.8196746001392
50,RL,0.0667136381510165,0.157360098979772,Pave,NA,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,0.444444444444444,0.375,-0.736729590634656,1.13617313561034,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.567015949674981,CBlock,292,0,476,768,GasA,Y,SBrkr,-0.0295229611923852,0.540133318154844,-0.101197016502059,0.425405759172758,0,0,-1.02736282330994,1.23259887250509,0.169927088600022,-0.207698474525451,0.98684936683629,0.623631660646747,Attchd,0.174898153655174,1,281,-0.740760408320604,-0.702842766617084,-0.359600750132276,-0.103330530851366,2.56231980613449,-0.0631501734693743,NA,NA,-0.0895919598967582,-1.92060309316474,0.918252636060826,WD,Normal,0.44693779307133,0.0891178374416516,0.24001811525835,1,2,2,3,2,3,4,3,3,5,2,1,2,3,3,1,0,1,-0.250997476711292,11.7829526021833
60,RL,-1.72562055202678,0.823126795529351,Pave,NA,Lvl,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,0.666666666666667,0.75,0.187782283922032,0.4660205555074,Gable,CompShg,Plywood,Plywood,BrkFace,-0.376884807039815,CBlock,795,0,0,795,GasA,Y,SBrkr,0.786189985551869,1.06973005791438,-0.101197016502059,1.50650958423145,1,0,0.781365814350925,1.23259887250509,0.169927088600022,-0.207698474525451,1.62415319466707,0.623631660646747,Attchd,0.237174447316985,2,539,-0.740760408320604,2.99735713338448,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NA,NA,-0.0895919598967582,-1.18376397521141,-1.363568684593,WD,Normal,-2.23744784062252,0.0891178374416516,0.24001811525835,1,2,2,1,3,3,3,3,3,7,5,1,2,3,2,1,0,3,-0.250997476711292,12.3673407931263
20,RL,0.664158368210282,-0.0720440827455964,Pave,NA,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,0.555555555555556,0.5,-0.604656465697987,-1.4965691433655,Hip,CompShg,HdBoard,HdBoard,Stone,0.763902048771178,CBlock,1285,0,131,1416,GasA,Y,SBrkr,1.23483210626121,-0.785025043886639,-0.101197016502059,0.283103244722619,1,0,-1.02736282330994,-0.756321032880405,0.169927088600022,-0.207698474525451,0.349545539005509,2.17157453260921,Attchd,0.183794767035433,2,418,0.128771027809757,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NA,NA,-0.0895919598967582,1.39517293762522,0.918252636060826,WD,Normal,0.44693779307133,0.0891178374416516,0.24001811525835,1,2,2,2,2,3,4,3,3,7,6,1,2,3,3,1,0,3,-0.250997476711292,12.0257490913989
80,RL,-0.620347801417138,-0.282933609671682,Pave,NA,Lvl,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,0.555555555555556,0.625,0.418910252561204,-0.0126598588518437,Gable,CompShg,HdBoard,HdBoard,None,-0.567015949674981,CBlock,819,0,184,1003,GasA,Y,SBrkr,-0.399142890185876,-0.785025043886639,-0.101197016502059,-0.983784418645981,1,0,-1.02736282330994,-0.756321032880405,0.169927088600022,-0.207698474525451,-0.287758288825272,-0.924311211315714,Detchd,0.252743520732438,2,588,0.207819340185244,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,GdPrv,NA,-0.0895919598967582,-1.18376397521141,-1.363568684593,WD,Normal,0.44693779307133,0.0891178374416516,0.24001811525835,1,2,2,2,2,3,0,3,3,7,6,1,2,3,2,3,0,1,-0.250997476711292,11.8670972786908
50,RM,0.514797185695465,0.449156131124645,Pave,NA,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,0.444444444444444,0.5,-0.703711309400489,-1.64017326767327,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.567015949674981,CBlock,420,0,490,910,GasA,Y,FuseA,-0.636209465333424,0.726775340977588,-0.101197016502059,0.113130796907175,0,0,-1.02736282330994,1.23259887250509,1.38565545042224,-0.207698474525451,-0.287758288825272,-0.924311211315714,Attchd,0.177122307000239,1,282,1.54373581933098,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,MnPrv,NA,-0.0895919598967582,-0.0785052982814264,-0.602961577708392,WD,Normal,0.44693779307133,0.0891178374416516,0.24001811525835,1,2,2,2,2,3,0,3,3,7,4,1,2,3,3,1,0,1,-0.250997476711292,11.9316357998284
60,FV,0.245947057168796,-0.35115884448,Pave,Pave,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,0.666666666666667,0.5,0.848147908605381,0.657492721251098,Hip,CompShg,VinylSd,VinylSd,BrkFace,8.38033193903869,PConc,649,0,326,975,GasA,Y,SBrkr,-0.470517773025998,1.48967460926555,-0.101197016502059,0.88788893113571,0,0,0.781365814350925,1.23259887250509,0.169927088600022,-0.207698474525451,0.349545539005509,0.623631660646747,Detchd,0.281657514218279,2,576,-0.740760408320604,-0.554834770617021,-0.359600750132276,-0.103330530851366,3.23878043137203,-0.0631501734693743,NA,NA,-0.0895919598967582,-0.0785052982814264,-0.602961577708392,WD,Normal,0.44693779307133,0.0891178374416516,0.24001811525835,1,2,3,4,3,3,3,3,3,7,4,1,2,3,2,1,0,2,0.297607266471232,12.3842188309136
60,RL,0.962880733239914,0.194262595874235,Pave,NA,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,0.555555555555556,0.625,-0.109382247185475,-0.778548521826634,Mansard,CompShg,HdBoard,AsphShn,BrkFace,1.47409778743783,CBlock,384,175,143,702,GasA,Y,SBrkr,-0.302276977759995,0.85275870638294,-0.101197016502059,0.47876920209156,0,1,-1.02736282330994,3.22151877789059,0.169927088600022,-0.207698474525451,0.349545539005509,0.623631660646747,Attchd,0.217157067211403,2,539,1.02992178889031,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NA,NA,-0.0895919598967582,-0.0785052982814264,-0.602961577708392,WD,Normal,0.44693779307133,0.0891178374416516,0.24001811525835,1,2,3,3,2,3,4,3,3,7,5,3,2,3,3,1,0,1,-0.250997476711292,12.0725412529057
20,RL,0.664158368210282,0.485931815315002,Pave,NA,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,0.555555555555556,0.875,-0.703711309400489,0.944700969866644,Gable,CompShg,HdBoard,HdBoard,None,-0.567015949674981,CBlock,0,0,1092,1092,GasA,Y,SBrkr,-0.019326549358082,-0.785025043886639,-0.101197016502059,-0.689297270686666,0,1,-1.02736282330994,-0.756321032880405,0.169927088600022,-0.207698474525451,-0.287758288825272,0.623631660646747,Attchd,0.177122307000239,1,300,-0.740760408320604,-0.170013981016859,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,GdPrv,NA,-0.0895919598967582,0.658333819671898,0.918252636060826,WD,Family,0.44693779307133,0.0891178374416516,0.24001811525835,1,3,2,4,3,3,4,3,3,7,1,1,2,3,3,1,0,1,-0.250997476711292,11.9735098722995
190,RL,0.962880733239914,0.707854047498195,Pave,NA,Lvl,Corner,Gtl,Crawfor,Norm,Norm,2fmCon,1Story,0.444444444444444,0.5,-0.604656465697987,-1.4965691433655,Hip,CompShg,MetalSd,MetalSd,BrkFace,-0.253858773570002,CBlock,841,0,324,1165,GasA,Y,SBrkr,0.449708395019864,-0.785025043886639,-0.101197016502059,-0.325635289314088,1,0,-1.02736282330994,-0.756321032880405,-1.04580127322219,-0.207698474525451,-0.925062116656053,2.17157453260921,Attchd,0.183794767035433,1,375,-0.740760408320604,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NA,NA,-0.0895919598967582,-0.0785052982814264,-1.363568684593,WD,Normal,0.44693779307133,0.0891178374416516,0.24001811525835,1,2,2,2,2,3,4,3,3,7,4,1,2,3,3,2,0,1,-0.250997476711292,11.9640010843304
60,RL,0.245947057168796,0.768216894652023,Pave,NA,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,0.777777777777778,0.5,0.881166189839549,0.705360762687022,Gable,CompShg,VinylSd,VinylSd,None,-0.567015949674981,PConc,281,0,747,1028,GasA,Y,SBrkr,0.128521422239314,2.11259236043646,-0.101197016502059,1.88005368466307,0,0,0.781365814350925,1.23259887250509,1.38565545042224,-0.207698474525451,1.62415319466707,0.623631660646747,BuiltIn,0.283881667563343,2,683,0.903444489089533,0.0371972133832291,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NA,NA,-0.0895919598967582,-0.446924857258089,-0.602961577708392,WD,Normal,0.44693779307133,0.0891178374416516,0.24001811525835,1,2,3,4,3,3,3,3,3,7,6,1,2,3,0,1,0,3,0.297607266471232,12.4950039373824
20,RL,1.79930335532289,0.448395254900017,Pave,NA,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.666666666666667,0.5,0.980221033542051,0.848964886994795,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.271797914891926,PConc,0,0,1541,1541,GasA,Y,SBrkr,0.972274501527903,-0.785025043886639,-0.101197016502059,0.0795315921064473,0,0,0.781365814350925,-0.756321032880405,0.169927088600022,-0.207698474525451,-0.287758288825272,0.623631660646747,Attchd,0.290554127598537,3,843,2.9587006108522,0.496022000983423,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NA,NA,-0.0895919598967582,-1.92060309316474,-1.363568684593,WD,Normal,0.44693779307133,0.0891178374416516,0.24001811525835,1,2,3,4,3,3,3,3,3,7,1,1,2,3,2,1,0,2,0.297607266471232,12.2307652581205
20,RL,0.365436003180649,-0.0466815419246601,Pave,NA,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.444444444444444,0.75,0.022690877751195,-0.587076356082936,Gable,CompShg,VinylSd,VinylSd,None,-0.567015949674981,PConc,894,0,0,894,GasA,Y,SBrkr,-0.676995112670637,-0.785025043886639,-0.101197016502059,-1.199214614133,1,0,-1.02736282330994,-0.756321032880405,0.169927088600022,-0.207698474525451,-0.925062116656053,-0.924311211315714,Attchd,0.232726140626856,2,552,1.28287638849187,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,GdWo,NA,-0.0895919598967582,0.289914260695236,-1.363568684593,WD,Abnorml,0.44693779307133,0.0891178374416516,0.24001811525835,1,2,2,2,2,3,0,3,3,7,5,1,2,3,3,1,0,1,-0.250997476711292,11.9177236840907
75,RM,0.873264023731024,1.04213233551814,Pave,NA,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,0.666666666666667,1,-3.01499099579221,0.848964886994795,Gable,CompShg,CemntBd,CmentBd,None,-0.567015949674981,BrkTil,0,0,1470,1470,GasA,Y,SBrkr,1.31385429797706,3.45641492476022,-0.101197016502059,3.93751087275466,0,0,2.59009445201179,-0.756321032880405,0.169927088600022,-0.207698474525451,2.26145702249785,0.623631660646747,Attchd,0.295002434288667,3,870,1.64649862541911,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NA,NA,-0.0895919598967582,-0.446924857258089,0.157645529176217,WD,Normal,0.44693779307133,0.0891178374416516,0.24001811525835,1,2,2,4,3,3,5,3,3,7,1,1,2,3,3,1,0,1,-0.250997476711292,12.594730635322
20,RL,0.664158368210282,0.0276307026806833,Pave,NA,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.777777777777778,0.5,1.07927587724455,0.992569011302568,Gable,CompShg,CemntBd,CmentBd,Stone,0.808638788214747,PConc,1464,0,536,2000,GasA,Y,SBrkr,2.14231275951419,-0.785025043886639,-0.101197016502059,0.986710121726085,1,0,0.781365814350925,-0.756321032880405,0.169927088600022,-0.207698474525451,0.98684936683629,-0.924311211315714,Attchd,0.297226587633731,3,888,0.587251239587583,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NA,NA,-0.0895919598967582,0.289914260695236,-0.602961577708392,WD,Normal,0.44693779307133,0.0891178374416516,0.24001811525835,1,2,3,4,3,3,0,3,3,7,6,1,2,3,3,1,0,3,0.297607266471232,12.631013530139
60,RL,1.73955888231696,0.41922833295594,Pave,NA,Lvl,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,2Story,0.666666666666667,0.5,0.617019939966209,0.322416431199627,Gable,CompShg,HdBoard,Plywood,BrkFace,0.808638788214747,CBlock,700,0,0,700,GasA,Y,SBrkr,-0.0957996381153559,1.83029630091706,-0.101197016502059,1.4669811079953,1,0,0.781365814350925,1.23259887250509,1.38565545042224,-0.207698474525451,0.98684936683629,0.623631660646747,Attchd,0.266088440802826,3,746,0.263153158848085,-0.0516075842168084,3.12769024533654,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NA,NA,-0.0895919598967582,-0.0785052982814264,-0.602961577708392,WD,Normal,0.44693779307133,0.0891178374416516,0.24001811525835,1,2,3,3,3,3,3,3,3,7,5,1,2,3,3,1,0,2,0.297607266471232,12.3238556811866
50,RM,-1.72562055202678,-0.285089425641461,Pave,Grvl,Lvl,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,0.555555555555556,0.75,-1.69425974642551,-1.64017326767327,Gable,CompShg,MetalSd,MetalSd,None,-0.567015949674981,CBlock,0,0,319,319,GasA,Y,FuseA,-0.31757159551145,0.0805273369538366,-0.101197016502059,-0.187285622487564,0,0,-1.02736282330994,-0.756321032880405,0.169927088600022,-0.207698474525451,-0.287758288825272,-0.924311211315714,NA,-4.15997671587587,0,0,-0.740760408320604,1.42847237578382,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,MnPrv,NA,-0.0895919598967582,-1.18376397521141,0.157645529176217,WD,Normal,-2.23744784062252,0.0891178374416516,-4.16635218939023,1,1,2,2,1,3,0,0,0,7,1,1,0,3,2,1,0,0,-0.250997476711292,11.4019939042629
30,RL,-1.72562055202678,0.27567635190944,Pave,NA,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,0.333333333333333,0.5,-1.03389412174216,-1.64017326767327,Gable,CompShg,VinylSd,VinylSd,None,-0.567015949674981,CBlock,262,0,599,861,GasA,Y,SBrkr,-0.761115510303639,-0.785025043886639,-0.101197016502059,-1.26443659992264,0,0,-1.02736282330994,-0.756321032880405,-2.26152963504441,-0.207698474525451,-1.56236594448683,-0.924311211315714,Detchd,0.20158799379595,2,539,0.508202927212096,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NA,NA,-0.0895919598967582,-1.18376397521141,0.918252636060826,WD,Normal,-2.23744784062252,0.0891178374416516,0.24001811525835,1,2,2,4,2,3,0,3,3,7,4,1,2,3,2,1,0,1,-0.250997476711292,11.3205535723228
20,RL,0.962880733239914,0.280241609257209,Pave,NA,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,0.888888888888889,0.5,1.04625759601039,0.944700969866644,Gable,CompShg,VinylSd,VinylSd,None,-0.567015949674981,PConc,1274,0,622,1896,GasA,Y,SBrkr,1.99956299383395,-0.785025043886639,-0.101197016502059,0.876030388264865,1,0,0.781365814350925,-0.756321032880405,0.169927088600022,-0.207698474525451,0.98684936683629,3.71951740457167,Attchd,0.295002434288667,3,708,0.903444489089533,1.88729716338401,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NA,NA,-0.0895919598967582,1.76359249660188,-1.363568684593,WD,Normal,0.44693779307133,0.0891178374416516,0.24001811525835,1,2,3,4,4,3,5,3,3,7,6,1,2,3,2,4,0,3,1.66911912442754,12.7938593104323
60,RL,-1.72562055202678,-0.314890411106062,Pave,NA,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,0.555555555555556,0.5,0.716074783668712,0.4660205555074,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0592984025349766,PConc,518,0,179,697,GasA,Y,SBrkr,-1.17916839551007,1.09072728548194,-0.101197016502059,0.000474639634147814,0,0,0.781365814350925,1.23259887250509,0.169927088600022,-0.207698474525451,-0.287758288825272,0.623631660646747,Attchd,0.27276090083802,2,420,0.761157526813655,0.229607608183311,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NA,NA,-0.0895919598967582,-0.446924857258089,-1.363568684593,WD,Normal,-2.23744784062252,0.0891178374416516,0.24001811525835,1,2,2,3,3,3,3,3,3,7,5,1,2,3,2,1,0,3,0.297607266471232,12.0173305209333
20,RL,-0.232008726878616,-0.274944409313087,Pave,NA,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,0.555555555555556,0.625,-0.769747871868824,0.848964886994795,Gable,CompShg,VinylSd,VinylSd,None,-0.567015949674981,CBlock,680,0,292,972,GasA,Y,SBrkr,-0.478165081901725,-0.785025043886639,-0.101197016502059,-1.04505355681201,1,0,-1.02736282330994,-0.756321032880405,-1.04580127322219,-0.207698474525451,-0.925062116656053,0.623631660646747,Detchd,0.17267400031011,1,240,-0.740760408320604,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NA,NA,-0.0895919598967582,-0.446924857258089,0.918252636060826,WD,Normal,0.44693779307133,0.0891178374416516,0.24001811525835,1,3,2,4,2,3,4,3,3,7,5,1,2,3,3,1,0,1,-0.250997476711292,11.7905572015685
190,RM,0.216074820665833,-0.300306950134023,Pave,NA,Lvl,Inside,Gtl,OldTown,Artery,Norm,2fmCon,1.5Fin,0.444444444444444,0.75,-1.06691240297633,-1.64017326767327,Gable,CompShg,MetalSd,MetalSd,None,-0.567015949674981,CBlock,507,0,286,793,GasA,Y,SBrkr,-0.934454511486793,-0.0267918261692412,-0.101197016502059,-0.75649568028812,1,0,-1.02736282330994,-0.756321032880405,0.169927088600022,-0.207698474525451,-0.925062116656053,0.623631660646747,Detchd,0.152656620204528,2,410,-0.740760408320604,-0.702842766617084,-0.359600750132276,-0.103330530851366,4.53829689564413,-0.0631501734693743,MnPrv,NA,-0.0895919598967582,-0.446924857258089,-1.363568684593,WD,Normal,0.44693779307133,0.0891178374416516,0.24001811525835,1,2,2,2,2,3,4,3,3,7,3,1,2,3,3,2,0,1,0.297607266471232,11.6944133410156
20,RL,2.75521492341771,26.0063544528616,Pave,NA,Low,Inside,Sev,Timber,Norm,Norm,1Fam,1Story,0.666666666666667,0.5,-0.208437090887977,-0.922152646134407,Hip,CompShg,BrkFace,BrkFace,None,-0.567015949674981,CBlock,1236,820,80,2136,GasW,Y,SBrkr,2.23408046602292,-0.785025043886639,-0.101197016502059,1.05786137895115,2,0,0.781365814350925,-0.756321032880405,0.169927088600022,-0.207698474525451,0.98684936683629,2.17157453260921,Attchd,0.210484607176209,2,513,-0.740760408320604,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NA,NA,-0.0895919598967582,-0.0785052982814264,0.918252636060826,WD,Normal,0.44693779307133,0.0891178374416516,0.24001811525835,1,2,2,2,2,3,4,3,3,7,5,3,2,3,0,4,0,2,0.297607266471232,12.8346813049525
70,RM,0.0667136381510165,-0.0720440827455964,Pave,Grvl,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,0.666666666666667,0.75,-1.52916834025468,0.274548389763703,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.567015949674981,BrkTil,16,0,712,728,GasA,Y,SBrkr,-0.835039496102337,1.10239241190836,-0.101197016502059,0.277173973287196,0,1,-1.02736282330994,1.23259887250509,0.169927088600022,-0.207698474525451,-0.287758288825272,0.623631660646747,Detchd,0.121518473373622,2,546,-0.740760408320604,-0.702842766617084,3.28337287906283,-0.103330530851366,-0.285935458023539,-0.0631501734693743,NA,NA,-0.0895919598967582,0.658333819671898,-1.363568684593,WD,Normal,0.44693779307133,0.0891178374416516,0.24001811525835,1,2,2,4,4,4,4,2,3,7,2,1,2,3,3,1,0,1,-0.250997476711292,12.0895388292742
